Generation, WorstFit, AvgFit, BestFit, BestFirDistribution, BestDeck
84, 89.8, 98.673035, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACIM010, EES008, EES014, EJP021, EMM022, EWW013, LMA032, LRE005, SBB012, SEL020, SMA025, SNV017, SOD016, SRR011, SST038, STE005, STE019]"
85, 86.399994, 98.15607, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU035, ACGM027, ACWS014, EES003, EJP021, EMM022, LMA006, LMA032, LPR011, LUN021, OCE023, OCP002, SBB012, SEL020, SMA025, SNV017, SOD016, STE019]"
86, 86.2, 98.21302, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACSP027, EAG014, EES008, EES021, EJP021, MYSP003, OCE024, OCP002, SBB012, SEL020, SIW001, SMA025, SNV017, SOD016, SSS005, STE019, STR027, SZO009]"
87, 84.2, 98.29108, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACIM010, EES008, EJP021, EMM022, EWW013, EWW027, LMA032, LRE005, SBB012, SEL020, SMA025, SNV017, SOD016, SRR011, SST038, STE005, STE019]"
88, 88.6, 98.635025, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACAL007, EES008, EJP021, LBI019, MYPA001, OCP002, OSH014, SAS004, SBB012, SEL020, SIW001, SMA025, SNV017, SOD016, SRR006, SSS005, STE019, STR027]"
89, 84.2, 98.13902, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU035, ACHA001, ACWS014, EES008, EJP021, EMM022, LMA006, LMA032, LUN021, OCE023, ODE019, OFF007, SBB012, SEL020, SMA025, SNV017, SOD016, STE019]"
90, 89.200005, 98.28203, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACHA001, EAG010, EDO011, EES008, EJP021, OCP002, OFF003, SBB012, SCO016, SEL020, SIW019, SMA025, SME002, SNV017, SOD016, STE019, STR027]"
91, 86.6, 98.09103, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM013, EES008, EJP014, EJP021, EMM022, ERO007, LAL015, LPR011, OCE012, OCP002, SBB012, SEL020, SMA025, SNV017, SOD016, STE009, STE019]"
92, 80.4, 98.11704, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU035, ACNO034, ACPP029, EES008, EJP021, EMM022, LMA004, LMA032, LUN021, OCE023, OCP002, POM002, SBB012, SEL020, SMA025, SNV017, SOD016, STE019]"
93, 85.2, 98.05706, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM013, EES008, EJP014, EJP021, EMM022, ERO007, LAL015, LPR011, OCE012, OCP002, SBB012, SEL020, SIW010, SMA025, SNV017, SOD016, STE009]"
94, 81.00001, 98.09206, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, ACGM013, ACGM058, EES008, EJP014, EJP021, EMM016, EMM022, ERO007, LAL015, OCP002, SBB012, SEL020, SMA025, SNV017, SOD016, STE009, STE019]"
95, 83.2, 98.19107, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, EES008, EJP021, ERO007, ERO036, LAL015, LCA019, PFF026, SBB012, SDD026, SEL020, SMA025, SNV017, SNV018, SOD016, SST038, STE009, STE019]"
96, 79.0, 98.30103, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACCU029, ACFU001, ACGM009, ACHA001, EES008, EJP021, LUN032, OCP002, SBB012, SCO016, SDD009, SEL020, SMA025, SME002, SNV017, SOD016, STE019, STR027]"
97, 82.600006, 98.38906, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACFU001, EDO013, EES008, EJP021, ERO036, LAL015, LAM026, OCE011, OCP002, SBB012, SDD026, SEL020, SMA025, SNV017, SOD016, STE009, STR027, SWA006]"
98, 81.6, 98.238045, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[EES008, EJP021, EMM022, EWW028, LMA004, LMA032, LUN021, OCE023, OFF010, OFF012, OMA015, SBB012, SEL020, SMA025, SNV017, SOD016, STE004, STE019]"
99, 85.0, 98.41704, 100.0, "[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]", "[ACNO034, ACPP029, EES008, EES019, EJP021, EMM022, FSP008, LUN021, OCE023, OCP002, PMO022, POM002, SBB012, SEL020, SMA025, SNV017, SOD016, STE019]"
